,id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
7468,3155405,2018,106972785,6958454,100014331,5470259,7596564,49445722,37501786
7469,3155504,2018,516666614,28794158,487872457,235918422,33082913,155471136,63399986
7470,3155603,2018,275161455,101792,264982254,59861993,8264168,74116367,122739725
7471,3155702,2018,561852407,12409873,549442534,16853358,318051689,150023402,64514084
7472,3155801,2018,341118449,33721418,307397031,1124733,57095599,168730433,70323668
7473,3155900,2018,52648861,2046425,50602436,3720596,2908748,19399311,2457378
7474,3156007,2018,112205179,4331331,107873848,14847944,3573654,37747298,51704952
7475,3156106,2018,64224965,2244944,61980021,14312396,8609681,17527254,21530689
7476,3156205,2018,26298147,932286,25365861,1792684,1296949,8593214,13683014
7477,3156304,2018,356191106,4252698,313664126,43063158,161118523,77034957,32447487
7478,3156403,2018,140093279,5045175,135048104,7310814,12189381,30606141,19144441
7479,3156452,2018,47175999,2103474,45072525,4430788,2757217,14286216,23598304
7480,3156502,2018,55969872,2064387,53905485,5973584,584268,13783335,28305888
7481,3156601,2018,8514367,2922695,82220975,652289,3033944,28645403,44018738
7482,3156700,2018,2922679376,231993126,269068625,1702485,1001289903,1152224871,535468991
7483,3156809,2018,180883698,8752574,172131124,35521591,4638424,68033037,63938072
7484,3156908,2018,1341468295,11678951,1224678785,306008242,307981828,47415395,136534764
7485,3157005,2018,546558808,48040518,49851829,1677061,44928029,268385629,168434023
7486,3157104,2018,103026923,3946003,9908092,6722096,27457339,31038359,33863126
7487,3157203,2018,827859522,47294612,78056491,18477162,315223161,303223505,143641083
7488,3157252,2018,89523659,4190276,85333382,17441229,4434811,28598828,34858514
7489,3157278,2018,49827572,1511057,48316515,20386171,1269745,10020563,16640036
7490,3157302,2018,57969526,3832716,5413681,5150541,2874691,23950411,22161167
7491,3157336,2018,92204714,6199929,86004786,43626,475405,47339483,33867627
7492,3157377,2018,37071738,1716073,35355665,2474607,939906,11810093,2013106
7493,3157401,2018,52311362,3921891,4838947,7100844,5262454,11881982,24144191
7494,3157500,2018,44557828,1435923,43121906,7664345,1616811,12464372,21376377
7495,3157609,2018,38676934,1349352,37327583,6483311,1322578,10244559,19277135
7496,3157658,2018,46685277,1387639,45297639,3797896,1013803,13167052,27318887
7497,3157708,2018,769360115,73101862,696258253,167194951,222589052,241824956,64649293
7498,3157807,2018,398467944,515054509,346962493,2410767,1194774861,1461625246,810814057
7499,3157906,2018,264031866,9574697,25445717,109280121,9463306,72973161,62740582
7500,3158003,2018,163484669,14031239,14945343,16792246,14674709,72231559,45754916
7501,3158102,2018,40975277,1219342,39755935,238582,1071586,11764435,24534094
7502,3158201,2018,139082633,6870432,132212201,10566206,5586805,57735971,58323219
7503,3158300,2018,137402054,10711177,126690876,28633725,9761358,5601499,32280803
7504,3158409,2018,40367866,1523545,38844322,4174972,184435,12744036,20080964
7505,3158508,2018,84297237,3305367,8099187,25333773,299614,20059747,32602209
7506,3158607,2018,39395363,1216134,38179228,2472178,2785549,12437983,20483518
7507,3158706,2018,30846545,1372834,29473712,4386161,810167,940561,14871773
7508,3158805,2018,78706873,5275314,7343156,6163056,17726074,273108,22231631
7509,3158904,2018,112077725,6062965,10601476,30250268,6558763,33360238,35845492
7510,3158953,2018,648538731,7271442,57582431,9761404,170706686,262686147,132670073
7511,3159001,2018,63399682,2874499,60525182,1752537,4355986,32026561,22390098
7512,3159100,2018,33900177,915937,3298424,3320222,1685981,10343162,17634874
7513,3159209,2018,157616043,10931267,146684776,25824671,28308546,5437769,38173869
7514,3159308,2018,56325057,3048308,53276749,676403,1591508,21553129,23368082
7515,3159357,2018,79951745,5245198,74706547,7918354,753053,27436198,31821465
7516,3159407,2018,52351124,3219038,49132086,7879912,901417,13789521,18448483
7517,3159506,2018,93592444,3305287,90287157,36014602,6410776,21763028,26098751
7518,3159605,2018,1463878044,261205117,1202672927,41259027,453976539,533865421,173571939
7519,3159704,2018,57030168,1718046,55312122,16740067,3719072,14976169,19876814
7520,3159803,2018,696736854,52245487,644491367,146970179,9195705,274228327,131335812
7521,3159902,2018,285100011,23077375,262022636,47786573,15017569,123177698,76040796
7522,3160009,2018,45434519,153257,43901949,8463294,2194559,14557132,18686964
7523,3160108,2018,60236977,9392287,5084469,7355866,616471,16651794,2067232
7524,3160207,2018,35698094,1374229,34323865,3325074,1137295,9729639,20131857
7525,3160306,2018,88609018,2785221,85823796,6057059,3963876,27776963,48025897
7526,3160405,2018,575930463,36820344,539110119,159969361,40634709,21970551,118800539
7527,3160454,2018,49811557,1032451,48779106,3150114,1897826,11451876,3227929
7528,3160504,2018,22899864,819266,22080598,2176677,667408,7198948,12037565
7529,3160603,2018,35785386,1213915,34571471,4995118,199172,10462885,17121748
7530,3160702,2018,939828994,153273369,786555625,12308623,219577046,371909358,182760597
7531,3160801,2018,60954354,2642485,58311869,10965603,3586368,1913452,24625379
7532,3160900,2018,54371965,2887944,51484021,1783472,2899567,24021574,22779408
7533,3160959,2018,72798371,6556881,6624149,9161393,3333152,27275073,26471871
7534,3161007,2018,252407502,23315165,229092337,23227715,24410905,108159971,73293747
7535,3161056,2018,37383542,1524261,35859281,2888142,186579,11829583,19275767
7536,3161106,2018,506327733,28070451,478257282,37186377,2705869,197043108,216969107
7537,3161205,2018,9894227,7097983,91844287,1791746,5112703,39851202,28962921
7538,3161304,2018,133224229,5339789,12788444,53396292,7261772,35585578,31640798
7539,3161403,2018,54636173,2706186,51929986,8150207,175448,17693751,24331548
7540,3161502,2018,200182828,21629659,178553169,9362356,67878132,53588896,47723785
7541,3161601,2018,36343584,1279339,35064244,307805,901159,11239094,19845942
7542,3161650,2018,39118201,1509153,37609048,4082401,1745428,11913573,19867646
7543,3161700,2018,228735992,19402581,209333411,65797218,21000619,87030713,35504861
7544,3161809,2018,24581719,25593477,220223713,15442157,80215658,69763629,54802269
7545,3161908,2018,3650453408,84442427,356601098,12485207,2576122033,849232965,128170775
7546,3162005,2018,617379215,69821567,547557648,60623702,97523603,285208561,104201783
7547,3162104,2018,830304047,91189313,739114735,62799845,71971919,457080493,147262477
7548,3162203,2018,147496082,6502292,140993791,46459006,7113652,45337526,42083607
7549,3162252,2018,41427758,1073256,40354502,7361575,113099,8656384,23205554
7550,3162302,2018,43195999,2248415,40947584,10394212,1416078,13913245,15224049
7551,3162401,2018,198616501,9885108,188731393,16208592,8101302,63936397,100485102
7552,3162450,2018,81505652,2503467,79002185,4029514,2345179,18616168,54011324
7553,3162500,2018,2153667034,236580176,1917086858,93373454,301323089,1149961319,372428997
7554,3162559,2018,115951804,4611143,111340661,20609354,11962133,30728167,48041007
7555,3162575,2018,58718589,2888895,55829694,2910623,6481838,21412669,25024564
7556,3162609,2018,83746807,4334092,79412715,4592663,11838523,31111862,31869667
7557,3162658,2018,33690718,829727,32860991,3521067,995489,7267419,21077016
7558,3162708,2018,216218462,990575,206312712,34110695,11582152,68656336,91963529
7559,3162807,2018,171085438,10584528,16050091,13898418,8683387,75470437,62448669
7560,3162906,2018,395915304,26404248,369511055,10338114,68810954,181865802,108496185
7561,3162922,2018,624472035,78080831,546391204,32799207,183161843,196030443,134399711
7562,3162948,2018,556562384,769754,548864845,31943818,428114052,51024083,37782892
7563,3162955,2018,47485603,65473953,409382077,8818844,1371258,160419862,103017571
7564,3163003,2018,3857195,1520737,37051213,1511333,2246209,11975724,21317947
7565,3163102,2018,82199535,335641,78843126,35875364,2101758,17080633,2378537
7566,3163201,2018,50313288,340846,46904828,4058925,2675708,20049886,20120309
7567,3163300,2018,3753496,1050826,36484134,3516458,1426723,11751112,19789841
7568,3163409,2018,538327,2162331,51670369,6546372,2403163,16645434,260754
7569,3163508,2018,62890429,2342574,60547855,10981088,5172303,16222895,28171569
7570,3163607,2018,32044056,948894,31095162,476805,1364666,9122414,15840032
7571,3163706,2018,1047173541,97175288,949998254,1327977,59750271,664667085,224252921
7572,3163805,2018,77055427,3418146,73637282,16906478,4048571,21968748,30713484
7573,3163904,2018,91155354,4356278,86799075,31290873,3859569,28397513,23251121
7574,3164001,2018,113132643,8997986,104134658,16145536,16656169,37548436,33784517
7575,3164100,2018,60048171,3853989,56194181,5313832,7242219,20631441,2300669
7576,3164209,2018,161062143,7344225,153717918,6225667,8979292,32577387,49904568
7577,3164308,2018,205787092,17170565,188616527,67246691,22114315,65769809,33485712
7578,3164407,2018,375584367,7920201,296382357,10131606,44461714,212958479,28830557
7579,3164431,2018,50261403,1482288,48779115,4879701,12374727,13686296,17838392
7580,3164472,2018,64993658,2217883,62775775,10576808,3039615,19698659,29460693
7581,3164506,2018,76831541,2430997,74400544,10997693,2427447,20729961,40245442
7582,3164605,2018,403818461,503618,353456661,56971645,159637279,100790847,36056891
7583,3164704,2018,1769810875,208724639,1561086236,99638027,306821447,848024103,306602659
7584,3164803,2018,19626893,46328,19163613,2406462,55445,5039483,11163217
7585,3164902,2018,28335475,1170704,27164771,3090745,1447037,8967918,13659071
7586,3165008,2018,169776614,13816053,155960561,27630455,22273845,60811726,45244534
7587,3165107,2018,126908771,4852533,122056238,43546633,7377409,38662575,3246962
7588,3165206,2018,91622335,4989119,86633216,11772527,6809842,38121028,29929819
7589,3165305,2018,161719392,16657541,145061851,26945703,2521905,58799212,34097886
7590,3165404,2018,101472623,9755212,91717411,9835699,12026232,40152477,29703003
7591,3165503,2018,61303745,266835,58635395,8572086,2209798,19833357,28020155
7592,3165537,2018,908855549,94505573,814349976,1899321,362487478,294806996,155156181
7593,3165552,2018,90384366,1958152,88426214,23985753,2292554,16825484,45322423
7594,3165560,2018,30113897,904973,29208924,3497327,202033,8579163,15112104
7595,3165578,2018,60768792,3193431,57575361,789342,2717679,21364596,25599665
7596,3165602,2018,27510591,1534349,25976242,2416662,2689531,8657308,12212741
7597,3165701,2018,80282581,3984398,76298183,4520559,3194523,35783427,32799674
7598,3165800,2018,22675005,691572,21983432,4288631,770622,6054938,10869242
7599,3165909,2018,98393955,2238543,96155412,58778415,2324813,13948618,21103566
7600,3166006,2018,69512072,3298764,66213308,12990471,1862202,25668328,25692307
7601,3166105,2018,36288079,917998,35370081,7114695,1189738,787697,19188677
7602,3166204,2018,82346307,2922446,79423861,8362782,5039818,24659851,41361411
7603,3166303,2018,7458176,1927644,72654116,14988218,7935886,18193288,31536725
7604,3166402,2018,35451945,1762472,33689473,7691267,1825297,11127408,13045501
7605,3166501,2018,33546572,973058,32573514,2923492,121068,7995498,20443844
7606,3166600,2018,18791834,539643,1825219,3608298,817695,4545723,9280474
7607,3166709,2018,88131281,4944462,83186818,6219888,16054877,25137135,35774918
7608,3166808,2018,476867341,38364676,438502664,19054521,70293924,119811008,57852523
7609,3166907,2018,133749522,775496,125994562,29232148,15281222,47880923,3360027
7610,3166956,2018,35287091,1071426,34215665,2686156,1346991,7697851,22484666
7611,3167004,2018,2878676,97478,2781198,6521466,7585,8199353,12332661
7612,3167103,2018,2329642,15903106,217061094,15442042,11608571,108673007,81337475
7613,3167202,2018,8537314328,1280261724,7257052604,20320991,2682322646,3474564919,1079844048
7614,3167301,2018,27229939,911537,26318401,4233372,1282171,7637275,13165584
7615,3167400,2018,94585641,4193523,90392118,20045563,14440141,27803493,28102921
7616,3167509,2018,71733576,3648948,68084629,317418,33437543,13680589,17792316
7617,3167608,2018,186439427,76114,178828028,36490526,835949,59919608,74058403
7618,3167707,2018,52862907,1933044,50929864,5011788,2517075,17315535,26085466
7619,3167806,2018,58285044,1761569,56523476,8347463,2184647,18578708,27412657
7620,3167905,2018,50531279,3522726,47008553,3815897,7487851,17773192,17931613
7621,3168002,2018,442752528,27314431,415438097,46615606,32174832,197046747,139600912
7622,3168051,2018,34696556,1060304,33636252,519368,1875968,905189,17514714
7623,3168101,2018,625047963,55336498,569711465,48525742,364428336,114614576,42142811
7624,3168200,2018,39431208,90602,38525188,16318829,1413341,797714,12815878
7625,3168309,2018,47284353,2066542,45217812,3628149,3595836,16258511,21735316
7626,3168408,2018,144830197,6474258,138355939,12217479,7313517,59580407,59244538
7627,3168507,2018,142102308,736181,134740498,15643626,11732404,59141847,48222621
7628,3168606,2018,2523750009,235127449,2288622559,40101653,246359376,1438159908,564001623
7629,3168705,2018,3220960173,407989303,281297087,823565,1391509671,1033947914,386689719
7630,3168804,2018,162979662,10927789,152051873,1918511,11478268,101928529,36726564
7631,3168903,2018,198080969,1779814,180282828,54077369,26983708,66332841,32888911
7632,3169000,2018,275643187,24400129,251243058,24285189,33137517,125356137,68464216
7633,3169059,2018,51430118,208013,49349988,13787247,1812448,14333424,19416868
7634,3169109,2018,74879712,4797457,70082255,5776048,11558851,26073631,26673724
7635,3169208,2018,98331995,5836832,92495163,9439983,3707116,42524629,36823435
7636,3169307,2018,2315535654,326857599,1988678054,113474825,513739142,1037998638,323465449
7637,3169356,2018,2703184441,419365234,2283819207,61847267,150185598,561444438,158671522
7638,3169406,2018,1350567605,157353863,1193213742,125161758,180689969,643559014,243803
7639,3169505,2018,55947817,1826092,54121725,7459381,2384122,16378141,27900082
7640,3169604,2018,651766998,5466867,597098328,140816732,79149496,254610022,122522078
7641,3169703,2018,372692826,27436026,3452568,109084766,19186573,131529455,85456005
7642,3169802,2018,100462623,4760871,95701751,37687659,5050682,29378671,2358474
7643,3169901,2018,2734113504,301505646,2432607857,18716293,690639269,1287028865,436223431
7644,3170008,2018,98488082,3717822,9477026,7894604,3549693,34196411,49129552
7645,3170057,2018,122788198,5654141,117134056,15758756,9399296,40595372,51380632
7646,3170107,2018,14732211197,1959631391,12772579806,601408416,3911333956,6810020761,1449816673
7647,3170206,2018,3751360721,8069259249,29444347961,474429024,9166900571,16778383366,3024634999
7648,3170305,2018,29922126,913275,2900885,4199816,1305229,8016622,15487183
7649,3170404,2018,3267961803,370504997,2897456806,694970736,271313515,1541821085,38935147
7650,3170438,2018,11115083,3708568,107442262,52843419,6160526,25263954,23174363
7651,3170479,2018,49901693,2158456,47743236,12279958,1637445,14736019,19089815
7652,3170503,2018,170881594,14853787,156027807,20009504,40017058,52749578,43251666
7653,3170529,2018,131313222,5436079,125877143,25305521,4615688,30816882,65139052
7654,3170578,2018,64681993,5046301,59635692,2212496,3197758,2670929,27516148
7655,3170602,2018,43567092,1504661,42062431,13371096,2349528,11734937,1460687
7656,3170651,2018,46838,1502904,45335096,7968964,1825029,11314419,24226684
7657,3170701,2018,5520238854,1012669912,4507568942,51621708,1077227504,2795630595,583089136
7658,3170750,2018,14975888,5400335,144358545,59476794,13046461,39254877,32580413
7659,3170800,2018,717290964,110325336,606965628,50539433,179509677,219534407,157382111
7660,3170909,2018,157715319,808823,149627088,4870534,5740014,59277804,79738736
7661,3171006,2018,718745002,82789302,635955699,97133706,219382624,225762398,93676971
7662,3171030,2018,83288158,3423288,7986487,17968861,39221,18257677,39716233
7663,3171071,2018,99516185,2473354,97042831,3380292,18229751,18079034,26931126
7664,3171105,2018,113060522,3328516,109732006,5990074,5392646,22415936,22022685
7665,3171154,2018,46203723,1672457,44531266,8301743,1524369,11993075,22712079
7666,3171204,2018,2431551039,37339975,2058151289,512883,635370511,893723001,528544894
7667,3171303,2018,1634791372,144794505,1489996867,22591761,149111915,98600976,332283432
7668,3171402,2018,38199839,1251791,36948047,5834769,1641163,10370122,19101993
7669,3171501,2018,32731249,143671,31294539,2567892,1483467,9630583,17612597
7670,3171600,2018,116279486,5791156,11048833,4844199,9488675,40023602,56131854
7671,3171709,2018,115670948,4263604,111407343,22445989,4258527,48962352,35740475
7672,3171808,2018,148124832,9123541,13900129,20217276,489282,68940798,44950397
7673,3171907,2018,47533613,1483346,46050267,5780426,1757773,13747764,24764305
7674,3172004,2018,1123525291,127440767,996084524,11061643,377500728,423543706,183978446
7675,3172103,2018,84286951,1008984,74197111,6026093,370563,39447314,25018075
7676,3172202,2018,26726283,895977,25830306,3635161,2241235,6390579,13563331
7677,3100104,2019,127672129,8479747,119192382,32756932,12238808,40877724,33318917
7678,3100203,2019,517690933,42594537,475096396,9143723,64942446,221155623,97561097
7679,3100302,2019,203534594,16558936,186975658,27236397,11144891,94485579,54108791
7680,3100401,2019,55935171,3414572,52520599,2343531,6103707,2301861,2105475
7681,3100500,2019,93634687,2738295,90896392,10875696,20630322,21118249,38272125
7682,3100609,2019,146683617,6607487,140076131,28548814,8376132,4510433,58046855
7683,3100708,2019,144151782,4108811,140042972,82325859,6714848,33000055,18002209
7684,3100807,2019,62161214,2636046,59525168,10130589,3202392,21950043,24242144
7685,3100906,2019,258801756,1822931,240572445,11376351,25864797,120593082,82738216
7686,3101003,2019,214121263,18048505,196072757,44381082,8864412,87011071,55816192
7687,3101102,2019,461973548,26206801,435766747,29339177,102033676,190207337,114186557
7688,3101201,2019,99279659,5538411,93741248,1949089,4392692,41974677,27882988
7689,3101300,2019,39313613,1649054,37664559,6776746,2993657,11073004,16821152
7690,3101409,2019,47356096,3449739,43906357,3445371,4791071,18162622,17507293
7691,3101508,2019,825110874,5330798,771802894,672077,224427156,392063252,148591717
7692,3101607,2019,258436271,298689207,2285673502,108669681,427494835,1391028183,358480802
7693,3101631,2019,121555834,998896,111566874,22960344,11229683,46492621,30884227
7694,3101706,2019,609521355,3928933,570232025,13112102,95256202,28805265,173811071
7695,3101805,2019,85134453,5223181,79911272,4980881,8786404,33670609,32473379
7696,3101904,2019,406340122,38319493,36802063,54628814,31092527,199928819,8237047
7697,3102001,2019,214338629,12905307,201433321,33048568,12419098,92777544,63188112
7698,3102050,2019,68831523,3591992,65239532,5281241,2463499,2895337,28541422
7699,3102100,2019,168553769,5496773,163056996,6276362,6714881,48000298,45578197
7700,3102209,2019,41847473,1584446,40263028,4203039,1885159,13202325,20972504
7701,3102308,2019,288330243,39777721,248552522,25183821,62399231,97899768,63069702
7702,3102407,2019,5315773,649857,4665916,5688172,1905868,12667467,26397652
7703,3102506,2019,45983608,2031315,43952294,5198918,199696,14618567,22137849
7704,3102605,2019,1004579794,107231776,897348018,66953866,217126036,441693523,171574592
7705,3102704,2019,110874214,8794593,10207962,3649302,4885526,52497126,41047666
7706,3102803,2019,233298968,19264145,214034824,34171828,16229941,110488487,53144567
7707,3102852,2019,89771122,3930883,8584024,16813809,6384821,252171,3742451
7708,3102902,2019,159207454,12328302,146879152,20779106,25830916,51935397,48333733
7709,3103009,2019,322250729,26761365,295489363,16035432,137537062,91280493,50636376
7710,3103108,2019,2368169,738039,2294365,2006913,102946,7083044,12824233
7711,3103207,2019,57037019,4111017,52926001,9076137,17065106,11212042,15572716
7712,3103306,2019,23939885,622029,23317856,2790958,828555,6739616,12958727
7713,3103405,2019,462625792,29294187,433331605,14207671,35920502,235520516,147682916
7714,3103504,2019,5536428035,506477865,502995017,204445252,2346553314,1928059219,550892384
7715,3103603,2019,54184411,1506591,52677819,19155468,2854351,14199254,16468747
7716,3103702,2019,73330647,29214,70409246,12171964,3003318,19553879,35680085
7717,3103751,2019,1376966859,50370668,1326596192,36822051,1034494435,199354923,55924783
7718,3103801,2019,127176238,19011541,108164697,10031166,3571203,46304866,16116635
7719,3103900,2019,339341793,22107679,317234114,121050398,4546801,109930923,40784783
7720,3104007,2019,6444635403,912530468,5532104934,80436663,259942799,2310304075,541936207
7721,3104106,2019,298612441,47553236,251059204,13144188,65056062,123196125,49662829
7722,3104205,2019,169105046,204349252,1486701208,33104508,65378138,62107155,178743769
7723,3104304,2019,225194533,14424934,210769599,24286907,1272905,111349546,62404097
7724,3104403,2019,34721522,1938829,32782693,3956797,1221861,11404921,16199115
7725,3104452,2019,53290263,1667194,51623069,11945439,1314328,12956569,25406732
7726,3104502,2019,233730688,16615493,217115195,37900375,10762596,88311551,80140673
7727,3104601,2019,30508005,27981632,277098417,1921766,10450622,94502185,58872353
7728,3104700,2019,158380516,761077,150769745,30076848,18495265,47607601,54590031
7729,3104809,2019,63956541,4241136,59715406,8878276,3902884,22564864,24369382
7730,3104908,2019,306328183,1903167,287296513,16279589,24631878,161095458,85289588
7731,3105004,2019,144879253,6844948,138034305,13318673,56744742,31893469,36077421
7732,3105103,2019,568558019,45785164,522772855,10666673,72541607,244524816,99039702
7733,3105202,2019,47991741,1777284,46214457,7228927,2256404,12676764,24052362
7734,3105301,2019,74734012,5141952,6959206,2061368,9291307,30362585,278768
7735,3105400,2019,818155972,94168213,72398776,14895703,253184802,298107913,157799341
7736,3105509,2019,49692031,1556327,48135704,5271645,2474914,15357062,25032083
7737,3105608,2019,3126193102,36663426,2759558843,102186127,433047015,1652624054,571701646
7738,3105707,2019,72736598,4974903,67761695,9526783,935757,22965812,2591153
7739,3105905,2019,473434327,7030664,403127687,2822664,148653765,164759481,86891778
7740,3106002,2019,35858702,9681402,348905618,5932188,192313011,98947586,51712833
7741,3106101,2019,51839949,283313,49006818,7737292,7472976,14778298,19018252
7742,3106200,2019,97198016977,13446831274,83751185703,2481109,13017855456,58618312496,12112536643
7743,3106309,2019,1751821722,143988052,160783367,11080912,1167445646,297873293,131433819
7744,3106408,2019,18810523,6006979,182098251,17362016,63203465,51820589,49712181
7745,3106507,2019,103330177,5306799,98023379,4524582,2965589,41090892,49442316
7746,3106606,2019,38558611,1026572,37532039,5687794,1004516,9234981,21604748
7747,3106655,2019,46162158,1895254,44266905,4214587,4505017,12620308,22926993
7748,3106705,2019,28031826322,4378607375,23653218947,1297686,1153634965,988817763,2215714807
7749,3106804,2019,32557672,1159782,3139789,4177259,915393,9407458,1689778
7750,3106903,2019,26981252,19995697,249816823,5371052,30092155,151484954,62868662
7751,3107000,2019,43631018,2260785,41370233,11138107,1712549,13171535,15348041
7752,3107109,2019,773463129,67284388,706178741,78993901,58132813,392915321,176136706
7753,3107208,2019,61728686,2894313,58834373,7906736,4864087,21492625,24570925
7754,3107307,2019,941798406,130963395,81083501,76018102,184856667,342709864,207250378
7755,3107406,2019,1401161653,141824859,1259336793,110202284,204325673,728490117,216318718
7756,3107505,2019,114407946,8671153,105736793,23453425,9004705,41852585,31426079
7757,3107604,2019,123871956,13046697,110825259,28856835,8862303,499328,23173322
7758,3107703,2019,149133769,18712086,130421683,850515,5530953,88241475,28144106
7759,3107802,2019,143995577,6041746,137953831,20365896,8231317,48819255,60537363
7760,3107901,2019,132388136,8025913,124362223,22330351,7314156,48810934,45906782
7761,3108008,2019,318505599,26422257,292083342,32263507,32771206,149808804,77239825
7762,3108107,2019,102400318,5797952,96602366,14592299,978454,41444357,3078117
7763,3108206,2019,193710703,9508951,184201752,93178593,1106653,50811924,29144705
7764,3108255,2019,80999099,3140987,77858112,7147416,2457959,20829702,47423035
7765,3108305,2019,322071378,27925479,294145899,1254789,51287061,148282828,82028119
7766,3108404,2019,229953676,18160128,211793548,31100826,13996197,104913022,61783503
7767,3108503,2019,59069856,1844694,57225162,7001822,7969899,13722634,28530808
7768,3108552,2019,30341439,21847515,281566875,85842925,17547187,109911771,68264992
7769,3108602,2019,348066615,21161501,326905114,10853959,20192784,148579725,147278647
7770,3108701,2019,40272178,1806961,38465217,3847372,1615729,12562044,20440072
7771,3108800,2019,15969685,1683373,158013477,7290499,112002155,13596344,25124479
7772,3108909,2019,177476134,14231926,163244208,15470244,14249859,73109415,60414689
7773,3109006,2019,2517193893,215578149,2301615744,2200782,1041200662,982383627,256023635
7774,3109105,2019,164557388,12309439,152247948,22214911,9132693,73947431,46952914
7775,3109204,2019,127065043,7188187,119876855,14650175,6616448,51654343,4695589
7776,3109253,2019,36165891,1254825,34911066,4751242,205323,9632965,18473628
7777,3109303,2019,774309049,59514702,714794347,268146466,60281185,267825108,118541588
7778,3109402,2019,448006848,291225,418884348,133174929,21986696,141769393,12195333
7779,3109451,2019,299820219,7269782,292550437,6460722,149438249,373908,41114167
7780,3109501,2019,197752691,13517654,184235037,34930872,11489867,77320452,60493846
7781,3109600,2019,46799439,5086206,41713232,1294136,2275004,18956758,19187334
7782,3109709,2019,373495542,42000704,331494838,2195008,167748237,9178447,5001205
7783,3109808,2019,80881122,3147927,77733194,28463595,3491281,2061913,25159189
7784,3109907,2019,274464789,23250148,251214641,26054674,79162136,95532902,50464928
7785,3110004,2019,799825587,60307161,739518427,18775616,146960683,385384285,188397843
7786,3110103,2019,60844205,3367604,57476601,7181093,2895303,2069796,26702245
7787,3110202,2019,72087497,5969441,66118055,6662476,18803387,20255036,20397156
7788,3110301,2019,258470001,18782631,23968737,38578713,34070499,106166836,60871322
7789,3110400,2019,38535625,1510679,37024945,7402288,1791781,10821125,17009751
7790,3110509,2019,727154079,77058053,650096026,19648637,215805615,314064369,100577404
7791,3110608,2019,1562749999,29257945,1270170549,19914475,546314269,570695782,133246023
7792,3110707,2019,276889321,11395176,265494144,108762465,11809306,92322868,52599506
7793,3110806,2019,44374335,2197596,42176738,3388067,198029,1643065,20377732
7794,3110905,2019,334184152,29458183,304725969,42342295,23469641,166757751,72156282
7795,3111002,2019,323745572,20974696,302770876,49339103,23616602,142277696,87537475
7796,3111101,2019,474901243,36888437,438012806,93159244,569896,203560339,84303623
7797,3111150,2019,34818463,1119844,33698619,2466091,1296441,9605917,2033017
7798,3111200,2019,1042910147,95844203,947065944,3945534,14799698,531495417,228118207
7799,3111309,2019,156703867,9713761,146990105,22948089,6859927,66180788,51001301
7800,3111408,2019,487434934,40611777,446823157,15584627,115355935,129679047,45941906
7801,3111507,2019,292786226,19656816,27312941,70296715,14030948,119547692,69254055
7802,3111606,2019,466174951,3634247,429832481,61618447,30956839,218694541,118562654
7803,3111705,2019,59884883,2359453,57525429,19297187,2413392,13576621,22238229
7804,3111804,2019,429392281,41239156,388153125,103428681,104218501,125312911,55193031
7805,3111903,2019,64929168,3522111,61407057,6585024,3579908,24613901,26628223
7806,3112000,2019,254235115,16919386,237315728,43024025,22147265,106429845,65714593
7807,3112059,2019,48878159,2161622,46716536,560494,4978597,12867795,23265204
7808,3112109,2019,6196309,3239896,58723194,9268172,258042,2091404,25960562
7809,3112208,2019,51995806,2783957,49211849,4795936,2155625,19945608,2231468
7810,3112307,2019,718948781,59152802,659795979,104073293,71839308,328533936,155349442
7811,3112406,2019,123965962,897356,114992402,30682673,6923653,45107623,32278453
7812,3112505,2019,101229665,5660796,95568869,2018582,11271915,41940621,4033775
7813,3112604,2019,373816084,23851728,349964356,10449945,20380178,151815037,73269692
7814,3112653,2019,49715056,1449012,48266044,3844693,1847322,14994071,27579959
7815,3112703,2019,342131832,32709118,309422713,17226938,120827922,103420561,67947292
7816,3112802,2019,276990966,2586725,251123716,239478,33817183,14539669,47962043
7817,3112901,2019,76346775,2558212,73788563,10866521,3275026,21117931,38529085
7818,3113008,2019,174015838,7238464,166777373,1374065,19396934,41778129,91861661
7819,3113107,2019,33116187,934059,32182128,4130475,1061799,8839695,1815016
7820,3113206,2019,527574883,56135407,471439476,76876791,88379485,192220913,113962287
7821,3113305,2019,561806451,34485685,527320766,13300483,51881336,320928772,141210176
7822,3113404,2019,1840854372,187585976,1653268396,49117307,203587946,1024482385,376080759
7823,3113503,2019,163746788,6942909,156803879,62438887,7221512,46897463,40246016
7824,3113602,2019,150189545,16554262,133635283,10290745,6566012,86507239,30271287
7825,3113701,2019,364801013,27460595,337340418,70547576,43737603,136376053,86679186
7826,3113800,2019,33282699,880478,32402221,4629954,916334,9347114,17508819
7827,3113909,2019,195351091,13343756,182007335,3743993,11939211,79512637,53115556
7828,3114006,2019,186095094,18756268,167338827,12039463,35558056,68848742,50892566
7829,3114105,2019,218015149,22214536,195800613,19927689,9306078,10290327,63663577
7830,3114204,2019,467369793,4351679,423853003,4319629,112704454,166297906,101654353
7831,3114303,2019,740055696,72286866,667768831,90365525,79686744,35911415,13860241
7832,3114402,2019,510971347,42190956,468780391,108161095,56240144,212247888,92131264
7833,3114501,2019,408461121,55220006,353241115,28295809,67313769,171019058,86612479
7834,3114550,2019,303806858,19768055,284038803,86434409,50472721,89709964,57421709
